ANNO,ALGORITMO,SCORE,VALUE,TEST,TRAIN,PREDICTOR,CENTRALITY
1990,WALKHUBS2VEC,macro-F1,0.1767105443576032,83,205,Logistic Regression,eigenvector
1990,WALKHUBS2VEC,micro-F1,0.5060240963855421,83,205,Random Forest,eigenvector
1990,WALKHUBS2VEC,macro-F1,0.27026400829217734,83,205,Random Forest,eigenvector
1991,deepwalk,micro-F1,0.7065217391304348,184,288,Logistic Regression,eigenvector
1991,deepwalk,macro-F1,0.4459479304762324,184,288,Logistic Regression,eigenvector
1991,deepwalk,micro-F1,0.6902173913043478,184,288,Random Forest,eigenvector
1991,deepwalk,macro-F1,0.4369881527490223,184,288,Random Forest,eigenvector
1991,ctdne,micro-F1,0.625,184,288,Logistic Regression,eigenvector
1991,ctdne,macro-F1,0.4064474797233417,184,288,Logistic Regression,eigenvector
1991,ctdne,micro-F1,0.6032608695652174,184,288,Random Forest,eigenvector
1991,ctdne,macro-F1,0.3983293039487969,184,288,Random Forest,eigenvector
1991,tnodeembedding,micro-F1,0.6358695652173914,184,288,Logistic Regression,eigenvector
1991,tnodeembedding,macro-F1,0.38562610229276895,184,288,Logistic Regression,eigenvector
1991,tnodeembedding,micro-F1,0.6141304347826086,184,288,Random Forest,eigenvector
1991,tnodeembedding,macro-F1,0.4010006585021709,184,288,Random Forest,eigenvector
1991,WALKHUBS2VEC,micro-F1,0.43478260869565216,184,288,Logistic Regression,eigenvector
1991,WALKHUBS2VEC,macro-F1,0.2082955593776337,184,288,Logistic Regression,eigenvector
1991,WALKHUBS2VEC,micro-F1,0.5054347826086957,184,288,Random Forest,eigenvector
1991,WALKHUBS2VEC,macro-F1,0.19929938033708097,184,288,Random Forest,eigenvector
1992,deepwalk,micro-F1,0.6136986301369863,365,472,Logistic Regression,eigenvector
1992,deepwalk,macro-F1,0.4264437769619495,365,472,Logistic Regression,eigenvector
1992,deepwalk,micro-F1,0.6383561643835617,365,472,Random Forest,eigenvector
1992,deepwalk,macro-F1,0.44071823963664475,365,472,Random Forest,eigenvector
1992,ctdne,micro-F1,0.6027397260273972,365,472,Logistic Regression,eigenvector
1992,ctdne,macro-F1,0.4039523562774729,365,472,Logistic Regression,eigenvector
1992,ctdne,micro-F1,0.5753424657534246,365,472,Random Forest,eigenvector
1992,ctdne,macro-F1,0.3789322900233483,365,472,Random Forest,eigenvector
1992,tnodeembedding,micro-F1,0.6520547945205479,365,472,Logistic Regression,eigenvector
1992,tnodeembedding,macro-F1,0.4373913114192864,365,472,Logistic Regression,eigenvector
1992,tnodeembedding,micro-F1,0.6301369863013698,365,472,Random Forest,eigenvector
1992,tnodeembedding,macro-F1,0.44161698359965723,365,472,Random Forest,eigenvector
1992,WALKHUBS2VEC,micro-F1,0.4000000000000001,365,472,Logistic Regression,eigenvector
1992,WALKHUBS2VEC,macro-F1,0.1998955310129285,365,472,Logistic Regression,eigenvector
1992,WALKHUBS2VEC,micro-F1,0.4438356164383562,365,472,Random Forest,eigenvector
1992,WALKHUBS2VEC,macro-F1,0.19871624933416698,365,472,Random Forest,eigenvector
1993,deepwalk,micro-F1,0.7064102564102565,780,837,Logistic Regression,eigenvector
1993,deepwalk,macro-F1,0.5850744876942733,780,837,Logistic Regression,eigenvector
1993,deepwalk,micro-F1,0.691025641025641,780,837,Random Forest,eigenvector
1993,deepwalk,macro-F1,0.5392247207499085,780,837,Random Forest,eigenvector
1993,ctdne,micro-F1,0.6756410256410257,780,837,Logistic Regression,eigenvector
1993,ctdne,macro-F1,0.530825471111543,780,837,Logistic Regression,eigenvector
1993,ctdne,micro-F1,0.6641025641025641,780,837,Random Forest,eigenvector
1993,ctdne,macro-F1,0.5116452365400626,780,837,Random Forest,eigenvector
1993,tnodeembedding,micro-F1,0.6756410256410257,780,837,Logistic Regression,eigenvector
1993,tnodeembedding,macro-F1,0.5482328800973553,780,837,Logistic Regression,eigenvector
1993,tnodeembedding,micro-F1,0.6871794871794872,780,837,Random Forest,eigenvector
1993,tnodeembedding,macro-F1,0.5415208049672651,780,837,Random Forest,eigenvector
1993,WALKHUBS2VEC,micro-F1,0.29615384615384616,780,837,Logistic Regression,eigenvector
1993,WALKHUBS2VEC,macro-F1,0.1540527807686578,780,837,Logistic Regression,eigenvector
1993,WALKHUBS2VEC,micro-F1,0.30641025641025643,780,837,Random Forest,eigenvector
1993,WALKHUBS2VEC,macro-F1,0.15067792514052294,780,837,Random Forest,eigenvector
1994,deepwalk,micro-F1,0.7350890782339272,1291,1617,Logistic Regression,eigenvector
1994,deepwalk,macro-F1,0.5783587283429645,1291,1617,Logistic Regression,eigenvector
1994,deepwalk,micro-F1,0.7467079783113864,1291,1617,Random Forest,eigenvector
1994,deepwalk,macro-F1,0.5637796531290953,1291,1617,Random Forest,eigenvector
1994,ctdne,micro-F1,0.7296669248644462,1291,1617,Logistic Regression,eigenvector
1994,ctdne,macro-F1,0.5592084434034368,1291,1617,Logistic Regression,eigenvector
1994,ctdne,micro-F1,0.7358636715724245,1291,1617,Random Forest,eigenvector
1994,ctdne,macro-F1,0.5520438320619957,1291,1617,Random Forest,eigenvector
1994,tnodeembedding,micro-F1,0.7358636715724245,1291,1617,Logistic Regression,eigenvector
1994,tnodeembedding,macro-F1,0.5764759218097895,1291,1617,Logistic Regression,eigenvector
1994,tnodeembedding,micro-F1,0.7428350116189001,1291,1617,Random Forest,eigenvector
1994,tnodeembedding,macro-F1,0.5650336932168762,1291,1617,Random Forest,eigenvector
1994,WALKHUBS2VEC,micro-F1,0.4027885360185902,1291,1617,Logistic Regression,eigenvector
1994,WALKHUBS2VEC,macro-F1,0.22708617988163543,1291,1617,Logistic Regression,eigenvector
1994,WALKHUBS2VEC,micro-F1,0.5011618900077459,1291,1617,Random Forest,eigenvector
1994,WALKHUBS2VEC,macro-F1,0.1875455949632755,1291,1617,Random Forest,eigenvector
1995,deepwalk,micro-F1,0.7373096446700508,1576,2908,Logistic Regression,eigenvector
1995,deepwalk,macro-F1,0.6509321280438255,1576,2908,Logistic Regression,eigenvector
1995,deepwalk,micro-F1,0.7385786802030457,1576,2908,Random Forest,eigenvector
1995,deepwalk,macro-F1,0.628266797893245,1576,2908,Random Forest,eigenvector
1995,ctdne,micro-F1,0.7055837563451777,1576,2908,Logistic Regression,eigenvector
1995,ctdne,macro-F1,0.5938459634368627,1576,2908,Logistic Regression,eigenvector
1995,ctdne,micro-F1,0.7106598984771575,1576,2908,Random Forest,eigenvector
1995,ctdne,macro-F1,0.5706898408917207,1576,2908,Random Forest,eigenvector
1995,tnodeembedding,micro-F1,0.7284263959390863,1576,2908,Logistic Regression,eigenvector
1995,tnodeembedding,macro-F1,0.6449101611247201,1576,2908,Logistic Regression,eigenvector
1995,tnodeembedding,micro-F1,0.7208121827411168,1576,2908,Random Forest,eigenvector
1995,tnodeembedding,macro-F1,0.579654134399426,1576,2908,Random Forest,eigenvector
1995,WALKHUBS2VEC,micro-F1,0.4866751269035533,1576,2908,Logistic Regression,eigenvector
1995,WALKHUBS2VEC,macro-F1,0.30204552635990917,1576,2908,Logistic Regression,eigenvector
1995,WALKHUBS2VEC,micro-F1,0.5177664974619289,1576,2908,Random Forest,eigenvector
1995,WALKHUBS2VEC,macro-F1,0.19811264934462192,1576,2908,Random Forest,eigenvector
1996,deepwalk,micro-F1,0.7642186637217007,1811,4484,Logistic Regression,eigenvector
1996,deepwalk,macro-F1,0.6849430025206502,1811,4484,Logistic Regression,eigenvector
1996,deepwalk,micro-F1,0.7675317504141359,1811,4484,Random Forest,eigenvector
1996,deepwalk,macro-F1,0.6727568815425836,1811,4484,Random Forest,eigenvector
1996,ctdne,micro-F1,0.7471010491441192,1811,4484,Logistic Regression,eigenvector
1996,ctdne,macro-F1,0.6524121063511593,1811,4484,Logistic Regression,eigenvector
1996,ctdne,micro-F1,0.7454445057979017,1811,4484,Random Forest,eigenvector
1996,ctdne,macro-F1,0.618503975210891,1811,4484,Random Forest,eigenvector
1996,tnodeembedding,micro-F1,0.7443401435670901,1811,4484,Logistic Regression,eigenvector
1996,tnodeembedding,macro-F1,0.661137307784597,1811,4484,Logistic Regression,eigenvector
1996,tnodeembedding,micro-F1,0.7548315847598013,1811,4484,Random Forest,eigenvector
1996,tnodeembedding,macro-F1,0.6495340880718403,1811,4484,Random Forest,eigenvector
1996,WALKHUBS2VEC,micro-F1,0.496410822749862,1811,4484,Logistic Regression,eigenvector
1996,WALKHUBS2VEC,macro-F1,0.2643644451042889,1811,4484,Logistic Regression,eigenvector
1996,WALKHUBS2VEC,micro-F1,0.518498067366096,1811,4484,Random Forest,eigenvector
1996,WALKHUBS2VEC,macro-F1,0.19100162471872867,1811,4484,Random Forest,eigenvector
1997,deepwalk,micro-F1,0.7634474327628362,1636,6295,Logistic Regression,eigenvector
1997,deepwalk,macro-F1,0.6984262131562379,1636,6295,Logistic Regression,eigenvector
1997,deepwalk,micro-F1,0.7585574572127138,1636,6295,Random Forest,eigenvector
1997,deepwalk,macro-F1,0.6732361194979732,1636,6295,Random Forest,eigenvector
1997,ctdne,micro-F1,0.738997555012225,1636,6295,Logistic Regression,eigenvector
1997,ctdne,macro-F1,0.6539304083791465,1636,6295,Logistic Regression,eigenvector
1997,ctdne,micro-F1,0.7579462102689487,1636,6295,Random Forest,eigenvector
1997,ctdne,macro-F1,0.6678216039174375,1636,6295,Random Forest,eigenvector
1997,tnodeembedding,micro-F1,0.7310513447432764,1636,6295,Logistic Regression,eigenvector
1997,tnodeembedding,macro-F1,0.6461305161084704,1636,6295,Logistic Regression,eigenvector
1997,tnodeembedding,micro-F1,0.7518337408312957,1636,6295,Random Forest,eigenvector
1997,tnodeembedding,macro-F1,0.6553950318517804,1636,6295,Random Forest,eigenvector
1997,WALKHUBS2VEC,micro-F1,0.5220048899755502,1636,6295,Logistic Regression,eigenvector
1997,WALKHUBS2VEC,macro-F1,0.27012945675545297,1636,6295,Logistic Regression,eigenvector
1997,WALKHUBS2VEC,micro-F1,0.4908312958435208,1636,6295,Random Forest,eigenvector
1997,WALKHUBS2VEC,macro-F1,0.2015835910679975,1636,6295,Random Forest,eigenvector
1998,deepwalk,micro-F1,0.786908077994429,718,7931,Logistic Regression,eigenvector
1998,deepwalk,macro-F1,0.7209579142036086,718,7931,Logistic Regression,eigenvector
1998,deepwalk,micro-F1,0.766016713091922,718,7931,Random Forest,eigenvector
1998,deepwalk,macro-F1,0.6876072897689295,718,7931,Random Forest,eigenvector
1998,ctdne,micro-F1,0.7562674094707521,718,7931,Logistic Regression,eigenvector
1998,ctdne,macro-F1,0.6721823364002559,718,7931,Logistic Regression,eigenvector
1998,ctdne,micro-F1,0.7813370473537605,718,7931,Random Forest,eigenvector
1998,ctdne,macro-F1,0.7116888354466063,718,7931,Random Forest,eigenvector
1998,tnodeembedding,micro-F1,0.7632311977715879,718,7931,Logistic Regression,eigenvector
1998,tnodeembedding,macro-F1,0.6947360672559031,718,7931,Logistic Regression,eigenvector
1998,tnodeembedding,micro-F1,0.7534818941504178,718,7931,Random Forest,eigenvector
1998,tnodeembedding,macro-F1,0.6526675317797161,718,7931,Random Forest,eigenvector
1998,WALKHUBS2VEC,micro-F1,0.5557103064066853,718,7931,Logistic Regression,eigenvector
1998,WALKHUBS2VEC,macro-F1,0.3206974120794584,718,7931,Logistic Regression,eigenvector
1998,WALKHUBS2VEC,micro-F1,0.5306406685236769,718,7931,Random Forest,eigenvector
1998,WALKHUBS2VEC,macro-F1,0.28506515217645967,718,7931,Random Forest,eigenvector
1986,deepwalk,micro-F1,0.5714285714285714,7,132,Logistic Regression,pagerank
1986,deepwalk,macro-F1,0.3333333333333333,7,132,Logistic Regression,pagerank
1986,deepwalk,micro-F1,0.5714285714285714,7,132,Random Forest,pagerank
1986,deepwalk,macro-F1,0.27777777777777773,7,132,Random Forest,pagerank
1986,ctdne,micro-F1,0.42857142857142855,7,132,Logistic Regression,pagerank
1986,ctdne,macro-F1,0.15,7,132,Logistic Regression,pagerank
1986,ctdne,micro-F1,0.14285714285714285,7,132,Random Forest,pagerank
1986,ctdne,macro-F1,0.05714285714285715,7,132,Random Forest,pagerank
1986,tnodeembedding,micro-F1,0.7142857142857143,7,132,Logistic Regression,pagerank
1986,tnodeembedding,macro-F1,0.4666666666666666,7,132,Logistic Regression,pagerank
1986,tnodeembedding,micro-F1,0.5714285714285714,7,132,Random Forest,pagerank
1986,tnodeembedding,macro-F1,0.27777777777777773,7,132,Random Forest,pagerank
1986,WALKHUBS2VEC,micro-F1,0.5714285714285714,7,132,Logistic Regression,pagerank
1986,WALKHUBS2VEC,macro-F1,0.4,7,132,Logistic Regression,pagerank
1986,WALKHUBS2VEC,micro-F1,0.5714285714285714,7,132,Random Forest,pagerank
1986,WALKHUBS2VEC,macro-F1,0.30952380952380953,7,132,Random Forest,pagerank
1987,deepwalk,micro-F1,0.6666666666666666,24,139,Logistic Regression,pagerank
1987,deepwalk,macro-F1,0.42544955044955046,24,139,Logistic Regression,pagerank
1987,deepwalk,micro-F1,0.625,24,139,Random Forest,pagerank
1987,deepwalk,macro-F1,0.40946969696969693,24,139,Random Forest,pagerank
1987,ctdne,micro-F1,0.25,24,139,Logistic Regression,pagerank
1987,ctdne,macro-F1,0.05714285714285715,24,139,Logistic Regression,pagerank
1987,ctdne,micro-F1,0.3333333333333333,24,139,Random Forest,pagerank
1987,ctdne,macro-F1,0.1638095238095238,24,139,Random Forest,pagerank
1987,tnodeembedding,micro-F1,0.6666666666666666,24,139,Logistic Regression,pagerank
1987,tnodeembedding,macro-F1,0.4154761904761905,24,139,Logistic Regression,pagerank
1987,tnodeembedding,micro-F1,0.6666666666666666,24,139,Random Forest,pagerank
1987,tnodeembedding,macro-F1,0.432051282051282,24,139,Random Forest,pagerank
1987,WALKHUBS2VEC,micro-F1,0.7083333333333334,24,139,Logistic Regression,pagerank
1987,WALKHUBS2VEC,macro-F1,0.4361111111111111,24,139,Logistic Regression,pagerank
1987,WALKHUBS2VEC,micro-F1,0.5,24,139,Random Forest,pagerank
1987,WALKHUBS2VEC,macro-F1,0.206002331002331,24,139,Random Forest,pagerank
1988,deepwalk,micro-F1,0.6857142857142857,35,163,Logistic Regression,pagerank
1988,deepwalk,macro-F1,0.5125,35,163,Logistic Regression,pagerank
1988,deepwalk,micro-F1,0.7142857142857143,35,163,Random Forest,pagerank
1988,deepwalk,macro-F1,0.5547727272727273,35,163,Random Forest,pagerank
1988,ctdne,micro-F1,0.42857142857142855,35,163,Logistic Regression,pagerank
1988,ctdne,macro-F1,0.3111207897793264,35,163,Logistic Regression,pagerank
1988,ctdne,micro-F1,0.6,35,163,Random Forest,pagerank
1988,ctdne,macro-F1,0.49465852130325816,35,163,Random Forest,pagerank
1988,tnodeembedding,micro-F1,0.7142857142857143,35,163,Logistic Regression,pagerank
1988,tnodeembedding,macro-F1,0.5418560606060606,35,163,Logistic Regression,pagerank
1988,tnodeembedding,micro-F1,0.7142857142857143,35,163,Random Forest,pagerank
1988,tnodeembedding,macro-F1,0.5432806324110673,35,163,Random Forest,pagerank
1988,WALKHUBS2VEC,micro-F1,0.5428571428571428,35,163,Logistic Regression,pagerank
1988,WALKHUBS2VEC,macro-F1,0.327126335821988,35,163,Logistic Regression,pagerank
1988,WALKHUBS2VEC,micro-F1,0.5142857142857142,35,163,Random Forest,pagerank
1988,WALKHUBS2VEC,macro-F1,0.3256974506974507,35,163,Random Forest,pagerank
1989,deepwalk,micro-F1,0.7142857142857143,56,198,Logistic Regression,pagerank
1989,deepwalk,macro-F1,0.5140752032520326,56,198,Logistic Regression,pagerank
1989,deepwalk,micro-F1,0.75,56,198,Random Forest,pagerank
1989,deepwalk,macro-F1,0.5816049107970773,56,198,Random Forest,pagerank
1989,ctdne,micro-F1,0.7678571428571429,56,198,Logistic Regression,pagerank
1989,ctdne,macro-F1,0.5883223684210526,56,198,Logistic Regression,pagerank
1989,ctdne,micro-F1,0.6964285714285714,56,198,Random Forest,pagerank
1989,ctdne,macro-F1,0.5218971631205673,56,198,Random Forest,pagerank
1989,tnodeembedding,micro-F1,0.7142857142857143,56,198,Logistic Regression,pagerank
1989,tnodeembedding,macro-F1,0.500484496124031,56,198,Logistic Regression,pagerank
1989,tnodeembedding,micro-F1,0.75,56,198,Random Forest,pagerank
1989,tnodeembedding,macro-F1,0.5216608594657375,56,198,Random Forest,pagerank
1989,WALKHUBS2VEC,micro-F1,0.5892857142857143,56,198,Logistic Regression,pagerank
1989,WALKHUBS2VEC,macro-F1,0.4031939873851638,56,198,Logistic Regression,pagerank
1989,WALKHUBS2VEC,micro-F1,0.6785714285714286,56,198,Random Forest,pagerank
1989,WALKHUBS2VEC,macro-F1,0.4386111111111111,56,198,Random Forest,pagerank
1990,deepwalk,micro-F1,0.7603305785123967,121,254,Logistic Regression,pagerank
1990,deepwalk,macro-F1,0.6615777624180986,121,254,Logistic Regression,pagerank
1990,deepwalk,micro-F1,0.7520661157024794,121,254,Random Forest,pagerank
1990,deepwalk,macro-F1,0.6276198226326104,121,254,Random Forest,pagerank
1990,ctdne,micro-F1,0.7024793388429752,121,254,Logistic Regression,pagerank
1990,ctdne,macro-F1,0.5466391016097691,121,254,Logistic Regression,pagerank
1990,ctdne,micro-F1,0.6198347107438017,121,254,Random Forest,pagerank
1990,ctdne,macro-F1,0.46827379781343975,121,254,Random Forest,pagerank
1990,tnodeembedding,micro-F1,0.7603305785123967,121,254,Logistic Regression,pagerank
1990,tnodeembedding,macro-F1,0.6858137207047924,121,254,Logistic Regression,pagerank
1990,tnodeembedding,micro-F1,0.7355371900826446,121,254,Random Forest,pagerank
1990,tnodeembedding,macro-F1,0.626764288711436,121,254,Random Forest,pagerank
1990,WALKHUBS2VEC,micro-F1,0.5950413223140496,121,254,Logistic Regression,pagerank
1990,WALKHUBS2VEC,macro-F1,0.39422166427546623,121,254,Logistic Regression,pagerank
1990,WALKHUBS2VEC,micro-F1,0.6611570247933884,121,254,Random Forest,pagerank
1990,WALKHUBS2VEC,macro-F1,0.5306134602554475,121,254,Random Forest,pagerank
1991,deepwalk,micro-F1,0.7076271186440678,236,375,Logistic Regression,pagerank
1991,deepwalk,macro-F1,0.5867329202710235,236,375,Logistic Regression,pagerank
1991,deepwalk,micro-F1,0.6822033898305084,236,375,Random Forest,pagerank
1991,deepwalk,macro-F1,0.5646281202055272,236,375,Random Forest,pagerank
1991,ctdne,micro-F1,0.6864406779661016,236,375,Logistic Regression,pagerank
1991,ctdne,macro-F1,0.5176009611890011,236,375,Logistic Regression,pagerank
1991,ctdne,micro-F1,0.6059322033898306,236,375,Random Forest,pagerank
1991,ctdne,macro-F1,0.3458187012310253,236,375,Random Forest,pagerank
1991,tnodeembedding,micro-F1,0.711864406779661,236,375,Logistic Regression,pagerank
1991,tnodeembedding,macro-F1,0.5962581703428005,236,375,Logistic Regression,pagerank
1991,tnodeembedding,micro-F1,0.635593220338983,236,375,Random Forest,pagerank
1991,tnodeembedding,macro-F1,0.5339591254711564,236,375,Random Forest,pagerank
1991,WALKHUBS2VEC,micro-F1,0.5847457627118644,236,375,Logistic Regression,pagerank
1991,WALKHUBS2VEC,macro-F1,0.4447558154493059,236,375,Logistic Regression,pagerank
1991,WALKHUBS2VEC,micro-F1,0.5127118644067796,236,375,Random Forest,pagerank
1991,WALKHUBS2VEC,macro-F1,0.3586819240151429,236,375,Random Forest,pagerank
1992,deepwalk,micro-F1,0.6897374701670644,419,611,Logistic Regression,pagerank
1992,deepwalk,macro-F1,0.5729189197873834,419,611,Logistic Regression,pagerank
1992,deepwalk,micro-F1,0.6682577565632458,419,611,Random Forest,pagerank
1992,deepwalk,macro-F1,0.5324789711192915,419,611,Random Forest,pagerank
1992,ctdne,micro-F1,0.6563245823389021,419,611,Logistic Regression,pagerank
1992,ctdne,macro-F1,0.5498475084727538,419,611,Logistic Regression,pagerank
1992,ctdne,micro-F1,0.6420047732696897,419,611,Random Forest,pagerank
1992,ctdne,macro-F1,0.5337625267813947,419,611,Random Forest,pagerank
1992,tnodeembedding,micro-F1,0.6682577565632458,419,611,Logistic Regression,pagerank
1992,tnodeembedding,macro-F1,0.5599077779315954,419,611,Logistic Regression,pagerank
1992,tnodeembedding,micro-F1,0.6801909307875895,419,611,Random Forest,pagerank
1992,tnodeembedding,macro-F1,0.554207756493281,419,611,Random Forest,pagerank
1992,WALKHUBS2VEC,micro-F1,0.548926014319809,419,611,Logistic Regression,pagerank
1992,WALKHUBS2VEC,macro-F1,0.3497082973030783,419,611,Logistic Regression,pagerank
1992,WALKHUBS2VEC,micro-F1,0.5083532219570406,419,611,Random Forest,pagerank
1992,WALKHUBS2VEC,macro-F1,0.273646549733802,419,611,Random Forest,pagerank
1993,deepwalk,micro-F1,0.7301775147928994,845,1030,Logistic Regression,pagerank
1993,deepwalk,macro-F1,0.5731526587492448,845,1030,Logistic Regression,pagerank
1993,deepwalk,micro-F1,0.7171597633136095,845,1030,Random Forest,pagerank
1993,deepwalk,macro-F1,0.5560530486526033,845,1030,Random Forest,pagerank
1993,ctdne,micro-F1,0.6923076923076923,845,1030,Logistic Regression,pagerank
1993,ctdne,macro-F1,0.5289679676907542,845,1030,Logistic Regression,pagerank
1993,ctdne,micro-F1,0.6994082840236686,845,1030,Random Forest,pagerank
1993,ctdne,macro-F1,0.5216070441794967,845,1030,Random Forest,pagerank
1993,tnodeembedding,micro-F1,0.7183431952662721,845,1030,Logistic Regression,pagerank
1993,tnodeembedding,macro-F1,0.5617232959384333,845,1030,Logistic Regression,pagerank
1993,tnodeembedding,micro-F1,0.7218934911242604,845,1030,Random Forest,pagerank
1993,tnodeembedding,macro-F1,0.5624259598826462,845,1030,Random Forest,pagerank
1993,WALKHUBS2VEC,micro-F1,0.5408284023668639,845,1030,Logistic Regression,pagerank
1993,WALKHUBS2VEC,macro-F1,0.36420143063866073,845,1030,Logistic Regression,pagerank
1993,WALKHUBS2VEC,micro-F1,0.5514792899408284,845,1030,Random Forest,pagerank
1993,WALKHUBS2VEC,macro-F1,0.33443986994830743,845,1030,Random Forest,pagerank
1994,deepwalk,micro-F1,0.7753141167775314,1353,1875,Logistic Regression,pagerank
1994,deepwalk,macro-F1,0.6462117899567444,1353,1875,Logistic Regression,pagerank
1994,deepwalk,micro-F1,0.7553584626755357,1353,1875,Random Forest,pagerank
1994,deepwalk,macro-F1,0.5983477491119701,1353,1875,Random Forest,pagerank
1994,ctdne,micro-F1,0.736141906873614,1353,1875,Logistic Regression,pagerank
1994,ctdne,macro-F1,0.5691636516481152,1353,1875,Logistic Regression,pagerank
1994,ctdne,micro-F1,0.7427937915742794,1353,1875,Random Forest,pagerank
1994,ctdne,macro-F1,0.5710270460389355,1353,1875,Random Forest,pagerank
1994,tnodeembedding,micro-F1,0.7294900221729489,1353,1875,Logistic Regression,pagerank
1994,tnodeembedding,macro-F1,0.569587837411676,1353,1875,Logistic Regression,pagerank
1994,tnodeembedding,micro-F1,0.7553584626755357,1353,1875,Random Forest,pagerank
1994,tnodeembedding,macro-F1,0.5877635235601767,1353,1875,Random Forest,pagerank
1994,WALKHUBS2VEC,micro-F1,0.5779748706577975,1353,1875,Logistic Regression,pagerank
1994,WALKHUBS2VEC,macro-F1,0.3784133337495629,1353,1875,Logistic Regression,pagerank
1994,WALKHUBS2VEC,micro-F1,0.5971914264597191,1353,1875,Random Forest,pagerank
1994,WALKHUBS2VEC,macro-F1,0.359832703575438,1353,1875,Random Forest,pagerank
