ANNO,ALGORITMO,SCORE,VALUE,TEST,TRAIN,PREDICTOR,CENTRALITY
1995,deepwalk,micro-F1,0.7431761786600496,1612,3228,Logistic Regression,pagerank
1995,deepwalk,macro-F1,0.6542710025795125,1612,3228,Logistic Regression,pagerank
1995,deepwalk,micro-F1,0.7549627791563276,1612,3228,Random Forest,pagerank
1995,deepwalk,macro-F1,0.6538568734978096,1612,3228,Random Forest,pagerank
1995,ctdne,micro-F1,0.7251861042183623,1612,3228,Logistic Regression,pagerank
1995,ctdne,macro-F1,0.6216724136276766,1612,3228,Logistic Regression,pagerank
1995,ctdne,micro-F1,0.7301488833746899,1612,3228,Random Forest,pagerank
1995,ctdne,macro-F1,0.5992513503521923,1612,3228,Random Forest,pagerank
1995,tnodeembedding,micro-F1,0.7245657568238213,1612,3228,Logistic Regression,pagerank
1995,tnodeembedding,macro-F1,0.6281083905254572,1612,3228,Logistic Regression,pagerank
1995,tnodeembedding,micro-F1,0.7363523573200993,1612,3228,Random Forest,pagerank
1995,tnodeembedding,macro-F1,0.6181241671052695,1612,3228,Random Forest,pagerank
1995,WALKHUBS2VEC,micro-F1,0.5949131513647643,1612,3228,Logistic Regression,pagerank
1995,WALKHUBS2VEC,macro-F1,0.4361923754615008,1612,3228,Logistic Regression,pagerank
1995,WALKHUBS2VEC,micro-F1,0.5862282878411911,1612,3228,Random Forest,pagerank
1995,WALKHUBS2VEC,macro-F1,0.3654453187692208,1612,3228,Random Forest,pagerank
1996,deepwalk,micro-F1,0.7764449291166848,1834,4840,Logistic Regression,pagerank
1996,deepwalk,macro-F1,0.6934145840513579,1834,4840,Logistic Regression,pagerank
1996,deepwalk,micro-F1,0.7693565976008724,1834,4840,Random Forest,pagerank
1996,deepwalk,macro-F1,0.6700909848828739,1834,4840,Random Forest,pagerank
1996,ctdne,micro-F1,0.7410032715376226,1834,4840,Logistic Regression,pagerank
1996,ctdne,macro-F1,0.6463758041928755,1834,4840,Logistic Regression,pagerank
1996,ctdne,micro-F1,0.7639040348964015,1834,4840,Random Forest,pagerank
1996,ctdne,macro-F1,0.6479564858505634,1834,4840,Random Forest,pagerank
1996,tnodeembedding,micro-F1,0.7508178844056708,1834,4840,Logistic Regression,pagerank
1996,tnodeembedding,macro-F1,0.6671542452273318,1834,4840,Logistic Regression,pagerank
1996,tnodeembedding,micro-F1,0.757360959651036,1834,4840,Random Forest,pagerank
1996,tnodeembedding,macro-F1,0.6485553181140873,1834,4840,Random Forest,pagerank
1996,WALKHUBS2VEC,micro-F1,0.5926935659760088,1834,4840,Logistic Regression,pagerank
1996,WALKHUBS2VEC,macro-F1,0.4138253300030851,1834,4840,Logistic Regression,pagerank
1996,WALKHUBS2VEC,micro-F1,0.5785169029443838,1834,4840,Random Forest,pagerank
1996,WALKHUBS2VEC,macro-F1,0.3544207012145807,1834,4840,Random Forest,pagerank
1997,deepwalk,micro-F1,0.760725075528701,1655,6674,Logistic Regression,pagerank
1997,deepwalk,macro-F1,0.6842411615561904,1655,6674,Logistic Regression,pagerank
1997,deepwalk,micro-F1,0.7691842900302115,1655,6674,Random Forest,pagerank
1997,deepwalk,macro-F1,0.6897247048223283,1655,6674,Random Forest,pagerank
1997,ctdne,micro-F1,0.7389728096676738,1655,6674,Logistic Regression,pagerank
1997,ctdne,macro-F1,0.6451603512547819,1655,6674,Logistic Regression,pagerank
1997,ctdne,micro-F1,0.7444108761329306,1655,6674,Random Forest,pagerank
1997,ctdne,macro-F1,0.6518793310142332,1655,6674,Random Forest,pagerank
1997,tnodeembedding,micro-F1,0.7468277945619335,1655,6674,Logistic Regression,pagerank
1997,tnodeembedding,macro-F1,0.663990725512732,1655,6674,Logistic Regression,pagerank
1997,tnodeembedding,micro-F1,0.7419939577039275,1655,6674,Random Forest,pagerank
1997,tnodeembedding,macro-F1,0.6419610683421136,1655,6674,Random Forest,pagerank
1997,WALKHUBS2VEC,micro-F1,0.5842900302114804,1655,6674,Logistic Regression,pagerank
1997,WALKHUBS2VEC,macro-F1,0.43403844777339706,1655,6674,Logistic Regression,pagerank
1997,WALKHUBS2VEC,micro-F1,0.545619335347432,1655,6674,Random Forest,pagerank
1997,WALKHUBS2VEC,macro-F1,0.3317145856957963,1655,6674,Random Forest,pagerank
1998,deepwalk,micro-F1,0.7878787878787878,726,8329,Logistic Regression,pagerank
1998,deepwalk,macro-F1,0.7254520326485556,726,8329,Logistic Regression,pagerank
1998,deepwalk,micro-F1,0.775482093663912,726,8329,Random Forest,pagerank
1998,deepwalk,macro-F1,0.6850433066165672,726,8329,Random Forest,pagerank
1998,ctdne,micro-F1,0.7575757575757576,726,8329,Logistic Regression,pagerank
1998,ctdne,macro-F1,0.6844178896978994,726,8329,Logistic Regression,pagerank
1998,ctdne,micro-F1,0.7768595041322314,726,8329,Random Forest,pagerank
1998,ctdne,macro-F1,0.7026611965266454,726,8329,Random Forest,pagerank
1998,tnodeembedding,micro-F1,0.7548209366391184,726,8329,Logistic Regression,pagerank
1998,tnodeembedding,macro-F1,0.6830738617194727,726,8329,Logistic Regression,pagerank
1998,tnodeembedding,micro-F1,0.7644628099173554,726,8329,Random Forest,pagerank
1998,tnodeembedding,macro-F1,0.6809575866459199,726,8329,Random Forest,pagerank
1998,WALKHUBS2VEC,micro-F1,0.6129476584022039,726,8329,Logistic Regression,pagerank
1998,WALKHUBS2VEC,macro-F1,0.4643969893487208,726,8329,Logistic Regression,pagerank
1998,WALKHUBS2VEC,micro-F1,0.5895316804407713,726,8329,Random Forest,pagerank
1998,WALKHUBS2VEC,macro-F1,0.3990597723300595,726,8329,Random Forest,pagerank
1986,deepwalk,micro-F1,0.3333333333333333,3,132,Logistic Regression,betweenness
1986,deepwalk,macro-F1,0.2222222222222222,3,132,Logistic Regression,betweenness
1986,deepwalk,micro-F1,0.0,3,132,Random Forest,betweenness
1986,deepwalk,macro-F1,0.0,3,132,Random Forest,betweenness
1986,ctdne,micro-F1,0.0,3,132,Logistic Regression,betweenness
1986,ctdne,macro-F1,0.0,3,132,Logistic Regression,betweenness
1986,ctdne,micro-F1,0.0,3,132,Random Forest,betweenness
1986,ctdne,macro-F1,0.0,3,132,Random Forest,betweenness
1986,tnodeembedding,micro-F1,0.0,3,132,Logistic Regression,betweenness
1986,tnodeembedding,macro-F1,0.0,3,132,Logistic Regression,betweenness
1986,tnodeembedding,micro-F1,0.0,3,132,Random Forest,betweenness
1986,tnodeembedding,macro-F1,0.0,3,132,Random Forest,betweenness
1986,WALKHUBS2VEC,micro-F1,0.0,3,132,Logistic Regression,betweenness
1986,WALKHUBS2VEC,macro-F1,0.0,3,132,Logistic Regression,betweenness
1986,WALKHUBS2VEC,micro-F1,0.3333333333333333,3,132,Random Forest,betweenness
1986,WALKHUBS2VEC,macro-F1,0.2222222222222222,3,132,Random Forest,betweenness
1987,deepwalk,micro-F1,0.45454545454545453,11,135,Logistic Regression,betweenness
1987,deepwalk,macro-F1,0.15151515151515152,11,135,Logistic Regression,betweenness
1987,deepwalk,micro-F1,0.5454545454545454,11,135,Random Forest,betweenness
1987,deepwalk,macro-F1,0.3333333333333333,11,135,Random Forest,betweenness
1987,ctdne,micro-F1,0.09090909090909091,11,135,Logistic Regression,betweenness
1987,ctdne,macro-F1,0.02777777777777778,11,135,Logistic Regression,betweenness
1987,ctdne,micro-F1,0.18181818181818182,11,135,Random Forest,betweenness
1987,ctdne,macro-F1,0.09722222222222222,11,135,Random Forest,betweenness
1987,tnodeembedding,micro-F1,0.6363636363636364,11,135,Logistic Regression,betweenness
1987,tnodeembedding,macro-F1,0.38484848484848483,11,135,Logistic Regression,betweenness
1987,tnodeembedding,micro-F1,0.6363636363636364,11,135,Random Forest,betweenness
1987,tnodeembedding,macro-F1,0.38484848484848483,11,135,Random Forest,betweenness
1987,WALKHUBS2VEC,micro-F1,0.2727272727272727,11,135,Logistic Regression,betweenness
1987,WALKHUBS2VEC,macro-F1,0.15,11,135,Logistic Regression,betweenness
1987,WALKHUBS2VEC,micro-F1,0.18181818181818182,11,135,Random Forest,betweenness
1987,WALKHUBS2VEC,macro-F1,0.10317460317460318,11,135,Random Forest,betweenness
1988,deepwalk,micro-F1,0.7391304347826085,23,146,Logistic Regression,betweenness
1988,deepwalk,macro-F1,0.5805555555555555,23,146,Logistic Regression,betweenness
1988,deepwalk,micro-F1,0.782608695652174,23,146,Random Forest,betweenness
1988,deepwalk,macro-F1,0.6155624568668047,23,146,Random Forest,betweenness
1988,ctdne,micro-F1,0.17391304347826086,23,146,Logistic Regression,betweenness
1988,ctdne,macro-F1,0.04938271604938272,23,146,Logistic Regression,betweenness
1988,ctdne,micro-F1,0.43478260869565216,23,146,Random Forest,betweenness
1988,ctdne,macro-F1,0.24444444444444444,23,146,Random Forest,betweenness
1988,tnodeembedding,micro-F1,0.6086956521739131,23,146,Logistic Regression,betweenness
1988,tnodeembedding,macro-F1,0.37896825396825395,23,146,Logistic Regression,betweenness
1988,tnodeembedding,micro-F1,0.782608695652174,23,146,Random Forest,betweenness
1988,tnodeembedding,macro-F1,0.5560386473429951,23,146,Random Forest,betweenness
1988,WALKHUBS2VEC,micro-F1,0.4782608695652174,23,146,Logistic Regression,betweenness
1988,WALKHUBS2VEC,macro-F1,0.2888888888888888,23,146,Logistic Regression,betweenness
1988,WALKHUBS2VEC,micro-F1,0.6086956521739131,23,146,Random Forest,betweenness
1988,WALKHUBS2VEC,macro-F1,0.34166666666666673,23,146,Random Forest,betweenness
1989,deepwalk,micro-F1,0.6571428571428571,35,169,Logistic Regression,betweenness
1989,deepwalk,macro-F1,0.4395833333333333,35,169,Logistic Regression,betweenness
1989,deepwalk,micro-F1,0.6571428571428571,35,169,Random Forest,betweenness
1989,deepwalk,macro-F1,0.4395833333333333,35,169,Random Forest,betweenness
1989,ctdne,micro-F1,0.4857142857142857,35,169,Logistic Regression,betweenness
1989,ctdne,macro-F1,0.2600806451612903,35,169,Logistic Regression,betweenness
1989,ctdne,micro-F1,0.5428571428571428,35,169,Random Forest,betweenness
1989,ctdne,macro-F1,0.39007352941176465,35,169,Random Forest,betweenness
1989,tnodeembedding,micro-F1,0.5714285714285714,35,169,Logistic Regression,betweenness
1989,tnodeembedding,macro-F1,0.3723484848484848,35,169,Logistic Regression,betweenness
1989,tnodeembedding,micro-F1,0.6571428571428571,35,169,Random Forest,betweenness
1989,tnodeembedding,macro-F1,0.44141899766899767,35,169,Random Forest,betweenness
1989,WALKHUBS2VEC,micro-F1,0.5428571428571428,35,169,Logistic Regression,betweenness
1989,WALKHUBS2VEC,macro-F1,0.25595238095238093,35,169,Logistic Regression,betweenness
1989,WALKHUBS2VEC,micro-F1,0.5714285714285714,35,169,Random Forest,betweenness
1989,WALKHUBS2VEC,macro-F1,0.37462363403859567,35,169,Random Forest,betweenness
1990,deepwalk,micro-F1,0.7209302325581395,86,204,Logistic Regression,betweenness
1990,deepwalk,macro-F1,0.6423036758563075,86,204,Logistic Regression,betweenness
1990,deepwalk,micro-F1,0.7209302325581395,86,204,Random Forest,betweenness
1990,deepwalk,macro-F1,0.626580537628632,86,204,Random Forest,betweenness
1990,ctdne,micro-F1,0.6744186046511628,86,204,Logistic Regression,betweenness
1990,ctdne,macro-F1,0.5502253360360537,86,204,Logistic Regression,betweenness
1990,ctdne,micro-F1,0.5813953488372093,86,204,Random Forest,betweenness
1990,ctdne,macro-F1,0.5031925098806646,86,204,Random Forest,betweenness
1990,tnodeembedding,micro-F1,0.7093023255813953,86,204,Logistic Regression,betweenness
1990,tnodeembedding,macro-F1,0.63647185047561,86,204,Logistic Regression,betweenness
1990,tnodeembedding,micro-F1,0.6976744186046512,86,204,Random Forest,betweenness
1990,tnodeembedding,macro-F1,0.542352876592007,86,204,Random Forest,betweenness
1990,WALKHUBS2VEC,micro-F1,0.5232558139534884,86,204,Logistic Regression,betweenness
1990,WALKHUBS2VEC,macro-F1,0.34300140800262074,86,204,Logistic Regression,betweenness
1990,WALKHUBS2VEC,micro-F1,0.47674418604651164,86,204,Random Forest,betweenness
1990,WALKHUBS2VEC,macro-F1,0.28523989884756873,86,204,Random Forest,betweenness
1991,deepwalk,micro-F1,0.7010869565217391,184,290,Logistic Regression,betweenness
1991,deepwalk,macro-F1,0.5231359827277604,184,290,Logistic Regression,betweenness
1991,deepwalk,micro-F1,0.7065217391304348,184,290,Random Forest,betweenness
1991,deepwalk,macro-F1,0.42890671618499354,184,290,Random Forest,betweenness
1991,ctdne,micro-F1,0.5706521739130435,184,290,Logistic Regression,betweenness
1991,ctdne,macro-F1,0.3549679018002996,184,290,Logistic Regression,betweenness
1991,ctdne,micro-F1,0.5869565217391305,184,290,Random Forest,betweenness
1991,ctdne,macro-F1,0.39271907623370494,184,290,Random Forest,betweenness
1991,tnodeembedding,micro-F1,0.6902173913043478,184,290,Logistic Regression,betweenness
1991,tnodeembedding,macro-F1,0.49493210031312646,184,290,Logistic Regression,betweenness
1991,tnodeembedding,micro-F1,0.6521739130434783,184,290,Random Forest,betweenness
1991,tnodeembedding,macro-F1,0.4081011098597515,184,290,Random Forest,betweenness
1991,WALKHUBS2VEC,micro-F1,0.4945652173913043,184,290,Logistic Regression,betweenness
1991,WALKHUBS2VEC,macro-F1,0.29528791831093126,184,290,Logistic Regression,betweenness
1991,WALKHUBS2VEC,micro-F1,0.5271739130434783,184,290,Random Forest,betweenness
1991,WALKHUBS2VEC,macro-F1,0.3199565281064679,184,290,Random Forest,betweenness
1992,deepwalk,micro-F1,0.6620879120879121,364,474,Logistic Regression,betweenness
1992,deepwalk,macro-F1,0.4950197592549541,364,474,Logistic Regression,betweenness
1992,deepwalk,micro-F1,0.6401098901098901,364,474,Random Forest,betweenness
1992,deepwalk,macro-F1,0.4594673811633372,364,474,Random Forest,betweenness
1992,ctdne,micro-F1,0.6098901098901099,364,474,Logistic Regression,betweenness
1992,ctdne,macro-F1,0.4133133217984726,364,474,Logistic Regression,betweenness
1992,ctdne,micro-F1,0.5934065934065934,364,474,Random Forest,betweenness
1992,ctdne,macro-F1,0.40295720241117094,364,474,Random Forest,betweenness
1992,tnodeembedding,micro-F1,0.6208791208791209,364,474,Logistic Regression,betweenness
1992,tnodeembedding,macro-F1,0.4343356393689596,364,474,Logistic Regression,betweenness
1992,tnodeembedding,micro-F1,0.6236263736263736,364,474,Random Forest,betweenness
1992,tnodeembedding,macro-F1,0.435830431044889,364,474,Random Forest,betweenness
1992,WALKHUBS2VEC,micro-F1,0.42857142857142855,364,474,Logistic Regression,betweenness
1992,WALKHUBS2VEC,macro-F1,0.27907563265422797,364,474,Logistic Regression,betweenness
1992,WALKHUBS2VEC,micro-F1,0.4478021978021978,364,474,Random Forest,betweenness
1992,WALKHUBS2VEC,macro-F1,0.25860343912878686,364,474,Random Forest,betweenness
1993,deepwalk,micro-F1,0.6945876288659794,776,838,Logistic Regression,betweenness
1993,deepwalk,macro-F1,0.570938988093008,776,838,Logistic Regression,betweenness
1993,deepwalk,micro-F1,0.6881443298969072,776,838,Random Forest,betweenness
1993,deepwalk,macro-F1,0.5396215632808328,776,838,Random Forest,betweenness
1993,ctdne,micro-F1,0.6662371134020618,776,838,Logistic Regression,betweenness
1993,ctdne,macro-F1,0.5012572731148035,776,838,Logistic Regression,betweenness
1993,ctdne,micro-F1,0.6649484536082474,776,838,Random Forest,betweenness
1993,ctdne,macro-F1,0.5015507848942741,776,838,Random Forest,betweenness
1993,tnodeembedding,micro-F1,0.7023195876288659,776,838,Logistic Regression,betweenness
1993,tnodeembedding,macro-F1,0.5649000168069932,776,838,Logistic Regression,betweenness
1993,tnodeembedding,micro-F1,0.6984536082474226,776,838,Random Forest,betweenness
1993,tnodeembedding,macro-F1,0.5466219566568331,776,838,Random Forest,betweenness
1993,WALKHUBS2VEC,micro-F1,0.5360824742268041,776,838,Logistic Regression,betweenness
1993,WALKHUBS2VEC,macro-F1,0.3677445655925678,776,838,Logistic Regression,betweenness
1993,WALKHUBS2VEC,micro-F1,0.5335051546391752,776,838,Random Forest,betweenness
1993,WALKHUBS2VEC,macro-F1,0.3111506618741799,776,838,Random Forest,betweenness
1994,deepwalk,micro-F1,0.7372093023255812,1290,1614,Logistic Regression,betweenness
1994,deepwalk,macro-F1,0.5993486427590053,1290,1614,Logistic Regression,betweenness
1994,deepwalk,micro-F1,0.751937984496124,1290,1614,Random Forest,betweenness
1994,deepwalk,macro-F1,0.5754711399962961,1290,1614,Random Forest,betweenness
1994,ctdne,micro-F1,0.7248062015503876,1290,1614,Logistic Regression,betweenness
1994,ctdne,macro-F1,0.5555647922860103,1290,1614,Logistic Regression,betweenness
1994,ctdne,micro-F1,0.7364341085271318,1290,1614,Random Forest,betweenness
1994,ctdne,macro-F1,0.5565512395734924,1290,1614,Random Forest,betweenness
1994,tnodeembedding,micro-F1,0.7224806201550388,1290,1614,Logistic Regression,betweenness
1994,tnodeembedding,macro-F1,0.5604461633205639,1290,1614,Logistic Regression,betweenness
1994,tnodeembedding,micro-F1,0.7395348837209302,1290,1614,Random Forest,betweenness
1994,tnodeembedding,macro-F1,0.5743296490291676,1290,1614,Random Forest,betweenness
1994,WALKHUBS2VEC,micro-F1,0.5511627906976744,1290,1614,Logistic Regression,betweenness
1994,WALKHUBS2VEC,macro-F1,0.3784130111591649,1290,1614,Logistic Regression,betweenness
1994,WALKHUBS2VEC,micro-F1,0.5868217054263566,1290,1614,Random Forest,betweenness
1994,WALKHUBS2VEC,macro-F1,0.31756516593906553,1290,1614,Random Forest,betweenness
1995,deepwalk,micro-F1,0.7310388782664117,1569,2904,Logistic Regression,betweenness
1995,deepwalk,macro-F1,0.642778252128397,1569,2904,Logistic Regression,betweenness
1995,deepwalk,micro-F1,0.7418738049713193,1569,2904,Random Forest,betweenness
1995,deepwalk,macro-F1,0.6265858128930988,1569,2904,Random Forest,betweenness
1995,ctdne,micro-F1,0.7214786488209052,1569,2904,Logistic Regression,betweenness
1995,ctdne,macro-F1,0.6091040511980955,1569,2904,Logistic Regression,betweenness
1995,ctdne,micro-F1,0.7068196303377948,1569,2904,Random Forest,betweenness
1995,ctdne,macro-F1,0.5603362879950873,1569,2904,Random Forest,betweenness
1995,tnodeembedding,micro-F1,0.7214786488209052,1569,2904,Logistic Regression,betweenness
1995,tnodeembedding,macro-F1,0.6368870878921833,1569,2904,Logistic Regression,betweenness
1995,tnodeembedding,micro-F1,0.7297641810070109,1569,2904,Random Forest,betweenness
1995,tnodeembedding,macro-F1,0.5975246979311986,1569,2904,Random Forest,betweenness
1995,WALKHUBS2VEC,micro-F1,0.5691523263224985,1569,2904,Logistic Regression,betweenness
1995,WALKHUBS2VEC,macro-F1,0.38823283635902445,1569,2904,Logistic Regression,betweenness
1995,WALKHUBS2VEC,micro-F1,0.5659655831739961,1569,2904,Random Forest,betweenness
1995,WALKHUBS2VEC,macro-F1,0.2895815679020101,1569,2904,Random Forest,betweenness
1996,deepwalk,micro-F1,0.769358407079646,1808,4473,Logistic Regression,betweenness
1996,deepwalk,macro-F1,0.6935803124058955,1808,4473,Logistic Regression,betweenness
1996,deepwalk,micro-F1,0.764933628318584,1808,4473,Random Forest,betweenness
1996,deepwalk,macro-F1,0.6626050043179961,1808,4473,Random Forest,betweenness
1996,ctdne,micro-F1,0.7389380530973452,1808,4473,Logistic Regression,betweenness
1996,ctdne,macro-F1,0.6460688315799006,1808,4473,Logistic Regression,betweenness
1996,ctdne,micro-F1,0.7577433628318584,1808,4473,Random Forest,betweenness
1996,ctdne,macro-F1,0.6291038011657694,1808,4473,Random Forest,betweenness
1996,tnodeembedding,micro-F1,0.7345132743362832,1808,4473,Logistic Regression,betweenness
1996,tnodeembedding,macro-F1,0.6435869405453438,1808,4473,Logistic Regression,betweenness
1996,tnodeembedding,micro-F1,0.756637168141593,1808,4473,Random Forest,betweenness
1996,tnodeembedding,macro-F1,0.6486221913511723,1808,4473,Random Forest,betweenness
1996,WALKHUBS2VEC,micro-F1,0.5785398230088495,1808,4473,Logistic Regression,betweenness
1996,WALKHUBS2VEC,macro-F1,0.39493139351284917,1808,4473,Logistic Regression,betweenness
1996,WALKHUBS2VEC,micro-F1,0.5685840707964602,1808,4473,Random Forest,betweenness
1996,WALKHUBS2VEC,macro-F1,0.31699059995941925,1808,4473,Random Forest,betweenness
1997,deepwalk,micro-F1,0.7683374083129584,1636,6281,Logistic Regression,betweenness
1997,deepwalk,macro-F1,0.6912346817752701,1636,6281,Logistic Regression,betweenness
1997,deepwalk,micro-F1,0.7640586797066015,1636,6281,Random Forest,betweenness
1997,deepwalk,macro-F1,0.6775573180380301,1636,6281,Random Forest,betweenness
1997,ctdne,micro-F1,0.7279951100244498,1636,6281,Logistic Regression,betweenness
1997,ctdne,macro-F1,0.6421102304700576,1636,6281,Logistic Regression,betweenness
1997,ctdne,micro-F1,0.7475550122249389,1636,6281,Random Forest,betweenness
1997,ctdne,macro-F1,0.6583358656336367,1636,6281,Random Forest,betweenness
1997,tnodeembedding,micro-F1,0.7353300733496334,1636,6281,Logistic Regression,betweenness
1997,tnodeembedding,macro-F1,0.6608298886916835,1636,6281,Logistic Regression,betweenness
1997,tnodeembedding,micro-F1,0.7359413202933986,1636,6281,Random Forest,betweenness
1997,tnodeembedding,macro-F1,0.638902679000796,1636,6281,Random Forest,betweenness
1997,WALKHUBS2VEC,micro-F1,0.5727383863080685,1636,6281,Logistic Regression,betweenness
1997,WALKHUBS2VEC,macro-F1,0.41133441923266423,1636,6281,Logistic Regression,betweenness
1997,WALKHUBS2VEC,micro-F1,0.5336185819070904,1636,6281,Random Forest,betweenness
1997,WALKHUBS2VEC,macro-F1,0.28521423334416895,1636,6281,Random Forest,betweenness
1998,deepwalk,micro-F1,0.7618384401114207,718,7917,Logistic Regression,betweenness
1998,deepwalk,macro-F1,0.6763268441208697,718,7917,Logistic Regression,betweenness
1998,deepwalk,micro-F1,0.7646239554317549,718,7917,Random Forest,betweenness
1998,deepwalk,macro-F1,0.6784554484374321,718,7917,Random Forest,betweenness
1998,ctdne,micro-F1,0.7562674094707521,718,7917,Logistic Regression,betweenness
1998,ctdne,macro-F1,0.6775940836208518,718,7917,Logistic Regression,betweenness
1998,ctdne,micro-F1,0.7701949860724234,718,7917,Random Forest,betweenness
1998,ctdne,macro-F1,0.7002409340284436,718,7917,Random Forest,betweenness
1998,tnodeembedding,micro-F1,0.7632311977715879,718,7917,Logistic Regression,betweenness
1998,tnodeembedding,macro-F1,0.6967838760389923,718,7917,Logistic Regression,betweenness
1998,tnodeembedding,micro-F1,0.7590529247910862,718,7917,Random Forest,betweenness
1998,tnodeembedding,macro-F1,0.669347408951115,718,7917,Random Forest,betweenness
1998,WALKHUBS2VEC,micro-F1,0.5877437325905293,718,7917,Logistic Regression,betweenness
1998,WALKHUBS2VEC,macro-F1,0.4217246970624777,718,7917,Logistic Regression,betweenness
1998,WALKHUBS2VEC,micro-F1,0.5710306406685237,718,7917,Random Forest,betweenness
1998,WALKHUBS2VEC,macro-F1,0.33396145510987163,718,7917,Random Forest,betweenness
